host_id,id,neighbourhood_cleansed,market,latitude,longitude,price,room_type,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location
11691547,6567951,De Pijp - Rivierenbuurt,Amsterdam,52.354871767544914,4.8874551843278145,95.00,Entire home/apt,9,10,10,10,10
1464510,9356463,De Pijp - Rivierenbuurt,Amsterdam,52.35441554243197,4.904381686459186,86.00,Entire home/apt,10,10,10,10,8
6734439,4547876,De Pijp - Rivierenbuurt,Amsterdam,52.35212964945337,4.906910000343497,256.00,Entire home/apt,10,10,10,10,9
6999042,4253256,De Pijp - Rivierenbuurt,Amsterdam,52.34872602373818,4.888903941892459,100.00,Entire home/apt,9,9,9,10,8
486956,9060823,De Pijp - Rivierenbuurt,Amsterdam,52.35042311158452,4.889776146444211,83.00,Entire home/apt,10,10,10,10,9
4979621,5165754,De Pijp - Rivierenbuurt,Amsterdam,52.35471972789975,4.887827384492369,125.00,Entire home/apt,9,10,10,10,10
9668655,3465303,De Pijp - Rivierenbuurt,Amsterdam,52.35038616325885,4.889197134845937,110.00,Entire home/apt,9,9,10,10,9
5687814,1079368,De Pijp - Rivierenbuurt,Amsterdam,52.343732018741115,4.90354162798201,75.00,Entire home/apt,10,10,10,10,8
9415815,9913073,De Pijp - Rivierenbuurt,Amsterdam,52.35573126561197,4.89640601487883,125.00,Entire home/apt,0,0,0,0,0
26367200,5103181,De Pijp - Rivierenbuurt,Amsterdam,52.34597835923202,4.8997024138485274,94.00,Entire home/apt,10,10,10,10,9
6841929,2966678,De Pijp - Rivierenbuurt,Amsterdam,52.35635577523919,4.895661320358779,115.00,Entire home/apt,10,10,10,10,9
44773278,8502797,De Pijp - Rivierenbuurt,Amsterdam,52.351392875594286,4.887670626862273,76.00,Entire home/apt,0,0,0,0,0
7999104,2015074,De Pijp - Rivierenbuurt,Amsterdam,52.35666771526572,4.889716322876606,120.00,Entire home/apt,10,10,10,10,10
45116680,8572348,De Pijp - Rivierenbuurt,Amsterdam,52.34498414602122,4.905611605032566,83.00,Entire home/apt,10,2,4,10,6
8063023,7082711,De Pijp - Rivierenbuurt,Amsterdam,52.354156859347576,4.890675548416139,120.00,Entire home/apt,10,10,9,10,10
2540150,5988843,De Pijp - Rivierenbuurt,Amsterdam,52.35185375101724,4.896735509568227,105.00,Entire home/apt,9,10,10,10,10
33519108,10095677,De Pijp - Rivierenbuurt,Amsterdam,52.34211039338266,4.906913786898364,55.00,Entire home/apt,0,0,0,0,0
6139246,6112006,De Pijp - Rivierenbuurt,Amsterdam,52.35791453643369,4.896017086930799,110.00,Entire home/apt,10,10,10,10,10
8483955,7690475,De Pijp - Rivierenbuurt,Amsterdam,52.35524663922154,4.90507581138479,140.00,Entire home/apt,10,10,10,10,10
3625358,6297168,De Pijp - Rivierenbuurt,Amsterdam,52.355636527658746,4.890741006764389,70.00,Entire home/apt,10,10,10,10,10
27351375,10214632,De Pijp - Rivierenbuurt,Amsterdam,52.35404647970905,4.888959317048259,80.00,Entire home/apt,0,0,0,0,0
11499410,2251421,De Pijp - Rivierenbuurt,Amsterdam,52.356055736897446,4.89881897488902,180.00,Entire home/apt,10,10,10,10,10
48703385,9485059,De Pijp - Rivierenbuurt,Amsterdam,52.35526591767623,4.89563901278714,145.00,Entire home/apt,0,0,0,0,0
9288251,7824196,De Pijp - Rivierenbuurt,Amsterdam,52.34323685250694,4.897088211588335,76.00,Entire home/apt,0,0,0,0,0
31777399,10015389,De Pijp - Rivierenbuurt,Amsterdam,52.35221859904349,4.907313451835669,70.00,Entire home/apt,0,0,0,0,0
1266717,6876750,De Pijp - Rivierenbuurt,Amsterdam,52.34512174569958,4.91304095568211,129.00,Entire home/apt,10,9,9,10,8
9482781,7911798,De Pijp - Rivierenbuurt,Amsterdam,52.354771617068344,4.893139591649035,220.00,Entire home/apt,10,9,8,8,10
6999042,2470646,De Pijp - Rivierenbuurt,Amsterdam,52.3560517052263,4.888104708093717,99.00,Entire home/apt,8,8,9,10,10
2561138,7097233,De Pijp - Rivierenbuurt,Amsterdam,52.34272957404069,4.9076068883249775,160.00,Entire home/apt,10,10,10,10,10
1464510,10007076,De Pijp - Rivierenbuurt,Amsterdam,52.356506681117686,4.8878386848803554,99.00,Entire home/apt,0,0,0,0,0
10726948,3420396,De Pijp - Rivierenbuurt,Amsterdam,52.349633765692566,4.909471862121738,236.00,Entire home/apt,9,10,10,10,9
35481900,6777861,De Pijp - Rivierenbuurt,Amsterdam,52.35484955062393,4.900325740294019,115.00,Entire home/apt,9,10,10,10,9
33270270,9364904,De Pijp - Rivierenbuurt,Amsterdam,52.35191767827306,4.890020313591351,80.00,Entire home/apt,9,10,10,10,9
219460,48149,De Pijp - Rivierenbuurt,Amsterdam,52.35199583684286,4.895979115958694,108.00,Entire home/apt,10,9,10,10,10
7045629,6861552,De Pijp - Rivierenbuurt,Amsterdam,52.354121426195256,4.89095236427679,130.00,Entire home/apt,10,10,10,10,10
14531682,3169338,De Pijp - Rivierenbuurt,Amsterdam,52.35655160748058,4.896043648744156,68.00,Entire home/apt,10,9,10,10,9
2650611,536586,De Pijp - Rivierenbuurt,Amsterdam,52.35111198345264,4.895350443146245,149.00,Entire home/apt,10,10,10,10,10
5684841,10153333,De Pijp - Rivierenbuurt,Amsterdam,52.35378516990546,4.896127653758184,100.00,Entire home/apt,0,0,0,0,0
38259847,7427429,De Pijp - Rivierenbuurt,Amsterdam,52.34207781328463,4.902006406859553,120.00,Entire home/apt,10,9,9,9,10
14049960,3163509,De Pijp - Rivierenbuurt,Amsterdam,52.358795002145705,4.9043878300960735,175.00,Entire home/apt,10,9,10,10,10
5788956,1051515,De Pijp - Rivierenbuurt,Amsterdam,52.34265370598482,4.90246740412827,189.00,Entire home/apt,10,9,10,10,9
45184404,9106661,De Pijp - Rivierenbuurt,Amsterdam,52.34210351604155,4.903305991391889,99.00,Entire home/apt,10,10,10,10,10
4280207,940146,De Pijp - Rivierenbuurt,Amsterdam,52.3430249502393,4.905967070961648,75.00,Entire home/apt,9,8,9,8,9
6999042,4515080,De Pijp - Rivierenbuurt,Amsterdam,52.352791136388845,4.893812474348592,109.00,Entire home/apt,9,10,8,10,10
45463746,8649985,De Pijp - Rivierenbuurt,Amsterdam,52.35212871939027,4.88852585337035,139.00,Entire home/apt,0,0,0,0,0
11689647,4586666,De Pijp - Rivierenbuurt,Amsterdam,52.34621519032826,4.910048995183254,155.00,Entire home/apt,10,10,10,10,9
7428336,8074637,De Pijp - Rivierenbuurt,Amsterdam,52.34461952857302,4.904503283292928,249.00,Entire home/apt,10,10,10,10,10
34818402,8918428,De Pijp - Rivierenbuurt,Amsterdam,52.35179628135722,4.893135662574377,100.00,Entire home/apt,10,9,9,9,9
1285188,10173179,De Pijp - Rivierenbuurt,Amsterdam,52.35428470513637,4.901952655317951,50.00,Entire home/apt,0,0,0,0,0
22540576,4341765,De Pijp - Rivierenbuurt,Amsterdam,52.352833338051106,4.907929044840035,89.00,Entire home/apt,9,8,10,10,9
4909610,6442389,De Pijp - Rivierenbuurt,Amsterdam,52.34959424142886,4.910491306709711,170.00,Entire home/apt,10,10,9,10,10
8939849,7743717,De Pijp - Rivierenbuurt,Amsterdam,52.343645009856836,4.895728592312463,320.00,Entire home/apt,0,0,0,0,0
10708068,2665167,De Pijp - Rivierenbuurt,Amsterdam,52.35749156926057,4.890684588174441,139.00,Entire home/apt,10,10,10,10,10
32840600,6322053,De Pijp - Rivierenbuurt,Amsterdam,52.3531822811847,4.90522560611063,139.00,Entire home/apt,10,10,10,10,9
18582090,8537748,De Pijp - Rivierenbuurt,Amsterdam,52.350761538205525,4.907142868991448,99.00,Entire home/apt,10,10,10,10,10
6227685,1422023,De Pijp - Rivierenbuurt,Amsterdam,52.34486612201512,4.899493003187268,115.00,Entire home/apt,9,8,9,9,9
26900466,5200104,De Pijp - Rivierenbuurt,Amsterdam,52.355904494163845,4.8905563462256305,99.00,Entire home/apt,10,9,10,10,10
22231789,4282235,De Pijp - Rivierenbuurt,Amsterdam,52.35633437484018,4.889403152120834,195.00,Entire home/apt,10,10,10,10,9
51288841,9981202,De Pijp - Rivierenbuurt,Amsterdam,52.35624207935165,4.8931806108543805,95.00,Entire home/apt,0,0,0,0,0
20447382,8003308,De Pijp - Rivierenbuurt,Amsterdam,52.35266455966861,4.892122495276515,100.00,Entire home/apt,9,10,10,10,10
1266717,6803684,De Pijp - Rivierenbuurt,Amsterdam,52.35679424709957,4.888843785302501,99.00,Entire home/apt,10,8,8,8,10
32688431,6891368,De Pijp - Rivierenbuurt,Amsterdam,52.35057970768873,4.890332657591283,120.00,Entire home/apt,10,9,9,10,10
29677387,6158668,De Pijp - Rivierenbuurt,Amsterdam,52.34522542149742,4.895817742469208,233.00,Entire home/apt,9,9,10,10,9
7289197,2515485,De Pijp - Rivierenbuurt,Amsterdam,52.35433199655341,4.891030078469553,75.00,Entire home/apt,9,8,9,9,10
22343789,4307313,De Pijp - Rivierenbuurt,Amsterdam,52.35467739571955,4.8887440631597805,110.00,Entire home/apt,9,9,9,10,10
7974698,6558695,De Pijp - Rivierenbuurt,Amsterdam,52.34597906617872,4.889950255891933,200.00,Entire home/apt,0,0,0,0,0
8341836,9983652,De Pijp - Rivierenbuurt,Amsterdam,52.35450426087029,4.892569352753629,70.00,Entire home/apt,0,0,0,0,0
7443424,9467380,De Pijp - Rivierenbuurt,Amsterdam,52.34643689210889,4.892210585446631,75.00,Entire home/apt,0,0,0,0,0
31024638,7359564,De Pijp - Rivierenbuurt,Amsterdam,52.35395300150828,4.8916083940330495,120.00,Entire home/apt,0,0,0,0,0
8956941,6608853,De Pijp - Rivierenbuurt,Amsterdam,52.34108864953255,4.897154586070739,189.00,Entire home/apt,10,10,10,10,10
4536924,5529319,De Pijp - Rivierenbuurt,Amsterdam,52.35629885671406,4.889123375188179,119.00,Entire home/apt,9,8,8,10,10
32470084,6251458,De Pijp - Rivierenbuurt,Amsterdam,52.34641845539406,4.888669585250434,165.00,Entire home/apt,10,10,10,10,10
42462814,8189988,De Pijp - Rivierenbuurt,Amsterdam,52.35635559031243,4.888197036544862,109.00,Entire home/apt,10,10,10,10,10
50431845,9783434,De Pijp - Rivierenbuurt,Amsterdam,52.351165712152905,4.8940022155656075,70.00,Entire home/apt,0,0,0,0,0
51405679,10007897,De Pijp - Rivierenbuurt,Amsterdam,52.34360944171494,4.8987931913583,169.00,Entire home/apt,0,0,0,0,0
6058796,4130806,De Pijp - Rivierenbuurt,Amsterdam,52.351701868761765,4.887153224787648,125.00,Entire home/apt,10,10,10,10,10
44482782,8509560,De Pijp - Rivierenbuurt,Amsterdam,52.355339751066595,4.887771522445329,120.00,Entire home/apt,9,9,9,9,9
8007543,4270390,De Pijp - Rivierenbuurt,Amsterdam,52.355629946296936,4.887796831080149,125.00,Entire home/apt,10,10,10,10,10
43884993,8564806,De Pijp - Rivierenbuurt,Amsterdam,52.35503522225329,4.890178539807792,75.00,Entire home/apt,10,10,8,10,10
19486655,10048452,De Pijp - Rivierenbuurt,Amsterdam,52.35163665292332,4.893081333990972,99.00,Entire home/apt,0,0,0,0,0
6429736,10227340,De Pijp - Rivierenbuurt,Amsterdam,52.34336563976191,4.898010258333208,100.00,Entire home/apt,0,0,0,0,0
46367461,8856607,De Pijp - Rivierenbuurt,Amsterdam,52.35153124502164,4.889401847216974,99.00,Entire home/apt,0,0,0,0,0
29968916,5790170,De Pijp - Rivierenbuurt,Amsterdam,52.34277187601821,4.899290640240377,95.00,Entire home/apt,10,10,9,9,9
12837717,3155271,De Pijp - Rivierenbuurt,Amsterdam,52.35760268638847,4.894365802440569,250.00,Entire home/apt,10,10,10,10,10
20253747,8109666,De Pijp - Rivierenbuurt,Amsterdam,52.35165818087622,4.887415477291483,110.00,Entire home/apt,0,0,0,0,0
24397068,9632347,De Pijp - Rivierenbuurt,Amsterdam,52.350033126357,4.902502841304974,100.00,Entire home/apt,0,0,0,0,0
6126617,1484348,De Pijp - Rivierenbuurt,Amsterdam,52.34821712833189,4.897214892381838,90.00,Entire home/apt,10,10,10,10,9
4720278,7595507,De Pijp - Rivierenbuurt,Amsterdam,52.3441408915334,4.88871976188764,180.00,Entire home/apt,10,10,10,9,8
8862576,2860054,De Pijp - Rivierenbuurt,Amsterdam,52.35081397748181,4.891333999440721,142.00,Entire home/apt,0,0,0,0,0
14590304,4131697,De Pijp - Rivierenbuurt,Amsterdam,52.34474198890793,4.893513893667795,250.00,Entire home/apt,10,10,10,10,10
17205525,7177764,De Pijp - Rivierenbuurt,Amsterdam,52.35002051061043,4.889777592400936,195.00,Entire home/apt,10,10,9,10,10
20760864,8066062,De Pijp - Rivierenbuurt,Amsterdam,52.35098899945007,4.888863394884955,150.00,Entire home/apt,9,10,10,10,10
8126786,8494696,De Pijp - Rivierenbuurt,Amsterdam,52.354529744088346,4.890817431458108,250.00,Entire home/apt,10,9,10,10,10
1351450,840689,De Pijp - Rivierenbuurt,Amsterdam,52.34467146074434,4.892936684109759,75.00,Entire home/apt,9,9,10,10,9
8296479,4883397,De Pijp - Rivierenbuurt,Amsterdam,52.34809910537301,4.903253919427976,105.00,Entire home/apt,9,8,10,10,10
37058640,7068203,De Pijp - Rivierenbuurt,Amsterdam,52.34305293109333,4.903501641849531,78.00,Entire home/apt,10,9,10,10,10
4215391,1954990,De Pijp - Rivierenbuurt,Amsterdam,52.35084703162762,4.894760906338163,175.00,Entire home/apt,10,10,10,10,9
43074855,8303685,De Pijp - Rivierenbuurt,Amsterdam,52.35763631316246,4.888765663626938,150.00,Entire home/apt,0,0,0,0,0
6488934,8930278,De Pijp - Rivierenbuurt,Amsterdam,52.35022738580787,4.888216593466769,150.00,Entire home/apt,10,10,10,10,10
5547139,1189539,De Pijp - Rivierenbuurt,Amsterdam,52.34451096367224,4.892627133673048,119.00,Entire home/apt,10,10,10,10,10
10647909,2084853,De Pijp - Rivierenbuurt,Amsterdam,52.35131449703376,4.891953407711831,149.00,Entire home/apt,9,9,9,9,9
6508699,1359386,De Pijp - Rivierenbuurt,Amsterdam,52.349686997598525,4.891176654160263,325.00,Entire home/apt,9,9,10,10,10
38241856,7300921,De Pijp - Rivierenbuurt,Amsterdam,52.35174457082325,4.902498363229491,150.00,Entire home/apt,0,0,0,0,0
30063450,5944100,De Pijp - Rivierenbuurt,Amsterdam,52.35337124002643,4.889892541657858,160.00,Entire home/apt,10,10,10,10,10
3657336,9232986,De Pijp - Rivierenbuurt,Amsterdam,52.354834457236684,4.887856733815224,85.00,Entire home/apt,10,10,10,10,10
42968975,9612235,De Pijp - Rivierenbuurt,Amsterdam,52.34925073472183,4.8895051823380715,125.00,Entire home/apt,10,8,8,10,10
845341,9525904,De Pijp - Rivierenbuurt,Amsterdam,52.35013867420675,4.901869559975857,79.00,Entire home/apt,0,0,0,0,0
20515456,3958534,De Pijp - Rivierenbuurt,Amsterdam,52.35154721704936,4.894102954411663,150.00,Entire home/apt,9,9,10,10,9
18574025,7940995,De Pijp - Rivierenbuurt,Amsterdam,52.35128482225494,4.9024491404242605,90.00,Entire home/apt,10,9,10,10,9
7278134,6895794,De Pijp - Rivierenbuurt,Amsterdam,52.35134805997428,4.888993444741262,250.00,Entire home/apt,10,10,10,10,10
22604031,6414300,De Pijp - Rivierenbuurt,Amsterdam,52.346554509872874,4.901582420547502,149.00,Entire home/apt,10,10,10,10,10
6259485,3206556,De Pijp - Rivierenbuurt,Amsterdam,52.349331759656046,4.89078898301046,110.00,Entire home/apt,10,10,10,10,10
36872336,7033173,De Pijp - Rivierenbuurt,Amsterdam,52.35044025896747,4.888218757836519,150.00,Entire home/apt,10,10,10,10,10
8064699,3361724,De Pijp - Rivierenbuurt,Amsterdam,52.34792915454771,4.892737953966204,195.00,Entire home/apt,10,10,10,10,9
3920101,6408026,De Pijp - Rivierenbuurt,Amsterdam,52.351026854596746,4.890233661936795,100.00,Entire home/apt,9,9,10,10,10
17992505,3626687,De Pijp - Rivierenbuurt,Amsterdam,52.35350058040034,4.8902602275308995,110.00,Entire home/apt,10,9,10,9,10
30141733,5809343,De Pijp - Rivierenbuurt,Amsterdam,52.35479194879684,4.893129471876072,120.00,Entire home/apt,10,10,10,10,10
3603862,702124,De Pijp - Rivierenbuurt,Amsterdam,52.342478393075936,4.908617114452089,80.00,Entire home/apt,9,7,9,9,10
46957921,8989105,De Pijp - Rivierenbuurt,Amsterdam,52.35167635001622,4.888070239162517,95.00,Entire home/apt,0,0,0,0,0
3140419,1334593,De Pijp - Rivierenbuurt,Amsterdam,52.35165527053997,4.88888455227376,130.00,Entire home/apt,10,10,10,10,10
7020402,1291270,De Pijp - Rivierenbuurt,Amsterdam,52.34626504417054,4.908922555591962,110.00,Entire home/apt,9,9,9,9,9
1829492,7567024,De Pijp - Rivierenbuurt,Amsterdam,52.35196418985191,4.8881349953231625,130.00,Entire home/apt,10,10,10,10,10
31015879,8766606,De Pijp - Rivierenbuurt,Amsterdam,52.34652300843649,4.893856674985678,120.00,Entire home/apt,9,10,9,10,9
1443641,276275,De Pijp - Rivierenbuurt,Amsterdam,52.339212736160064,4.8937594617644065,119.00,Entire home/apt,10,9,10,10,9
11808529,3398468,De Pijp - Rivierenbuurt,Amsterdam,52.345885005118916,4.888470339320013,95.00,Entire home/apt,10,10,10,10,10
3099506,6806142,De Pijp - Rivierenbuurt,Amsterdam,52.35412541093,4.891529158873236,120.00,Entire home/apt,0,0,0,0,0
10326227,3306530,De Pijp - Rivierenbuurt,Amsterdam,52.34018249217253,4.897439576908152,250.00,Entire home/apt,10,10,10,8,4
3093054,6346836,De Pijp - Rivierenbuurt,Amsterdam,52.34629699817992,4.889962290056286,120.00,Entire home/apt,0,0,0,0,0
8252208,7587097,De Pijp - Rivierenbuurt,Amsterdam,52.34220955848243,4.911254106424499,120.00,Entire home/apt,10,10,10,10,9
50197143,9726490,De Pijp - Rivierenbuurt,Amsterdam,52.34684661828248,4.900573354547,125.00,Entire home/apt,10,10,10,10,10
13116549,10119487,De Pijp - Rivierenbuurt,Amsterdam,52.35470691326044,4.892216368537424,200.00,Entire home/apt,0,0,0,0,0
29848509,5753687,De Pijp - Rivierenbuurt,Amsterdam,52.350790093552654,4.888833419135334,100.00,Entire home/apt,10,10,10,10,9
16054765,3854814,De Pijp - Rivierenbuurt,Amsterdam,52.35206792550993,4.897096085596507,195.00,Entire home/apt,9,10,10,10,9
1829492,8158152,De Pijp - Rivierenbuurt,Amsterdam,52.34135122118298,4.909270307002235,130.00,Entire home/apt,10,10,10,10,10
13696725,8235189,De Pijp - Rivierenbuurt,Amsterdam,52.35098351176097,4.902206596030399,120.00,Entire home/apt,10,10,10,10,10
26624234,7173886,De Pijp - Rivierenbuurt,Amsterdam,52.35193097114887,4.887932051609779,109.00,Entire home/apt,10,10,10,10,10
10355326,2012781,De Pijp - Rivierenbuurt,Amsterdam,52.34324321605042,4.913081165170804,125.00,Entire home/apt,9,10,10,10,10
40934355,7780067,De Pijp - Rivierenbuurt,Amsterdam,52.35110453702895,4.905271348541562,195.00,Entire home/apt,0,0,0,0,0
1266717,7981132,De Pijp - Rivierenbuurt,Amsterdam,52.34253804435759,4.907019545243962,180.00,Entire home/apt,10,10,10,10,9
4165246,3033135,De Pijp - Rivierenbuurt,Amsterdam,52.34562767264639,4.88873082640756,95.00,Entire home/apt,0,0,0,0,0
6755816,1239528,De Pijp - Rivierenbuurt,Amsterdam,52.341138869686894,4.910017583093941,80.00,Entire home/apt,10,10,10,10,10
10825685,4654838,De Pijp - Rivierenbuurt,Amsterdam,52.3421173908677,4.893409791780344,329.00,Entire home/apt,0,0,0,0,0
10825685,4570480,De Pijp - Rivierenbuurt,Amsterdam,52.34081940870649,4.895083601508504,329.00,Entire home/apt,8,8,8,8,6
38736682,7393333,De Pijp - Rivierenbuurt,Amsterdam,52.34503149446077,4.902935571687909,135.00,Entire home/apt,10,10,10,10,10
2798486,568663,De Pijp - Rivierenbuurt,Amsterdam,52.351961891431706,4.90744784662835,100.00,Entire home/apt,9,10,10,10,9
9000116,4811555,De Pijp - Rivierenbuurt,Amsterdam,52.34284815685233,4.902888698480198,300.00,Entire home/apt,10,10,9,9,9
3550551,6631036,De Pijp - Rivierenbuurt,Amsterdam,52.341400862217846,4.895092395924126,200.00,Entire home/apt,0,0,0,0,0
7399322,3824832,De Pijp - Rivierenbuurt,Amsterdam,52.3501931508937,4.8881518033325415,310.00,Entire home/apt,10,10,8,8,8
1285188,1713321,De Pijp - Rivierenbuurt,Amsterdam,52.34905353104712,4.9016649305310125,90.00,Entire home/apt,10,9,10,10,9
8642237,1625290,De Pijp - Rivierenbuurt,Amsterdam,52.34065004511426,4.907574533098267,99.00,Entire home/apt,9,9,10,10,9
28154037,5427607,De Pijp - Rivierenbuurt,Amsterdam,52.346243637151396,4.892221276467683,230.00,Entire home/apt,10,10,10,10,10
28153791,5449097,De Pijp - Rivierenbuurt,Amsterdam,52.35182555449897,4.897234750997719,160.00,Entire home/apt,10,10,9,9,9
10659488,4650558,De Pijp - Rivierenbuurt,Amsterdam,52.349734099156855,4.889283432305405,100.00,Entire home/apt,10,10,10,10,8
14877933,2914616,De Pijp - Rivierenbuurt,Amsterdam,52.34205043058801,4.905709358906501,100.00,Entire home/apt,10,10,10,10,9
14837099,8502593,De Pijp - Rivierenbuurt,Amsterdam,52.344609573474564,4.908301546752526,80.00,Entire home/apt,0,0,0,0,0
4065836,966882,De Pijp - Rivierenbuurt,Amsterdam,52.35081004265028,4.9013428249631215,170.00,Entire home/apt,10,10,10,10,9
10403744,2024765,De Pijp - Rivierenbuurt,Amsterdam,52.35196145871801,4.905700658481184,120.00,Entire home/apt,9,9,10,10,10
4054795,772884,De Pijp - Rivierenbuurt,Amsterdam,52.34136308655906,4.892595180914476,250.00,Entire home/apt,8,10,10,8,10
20854218,4022569,De Pijp - Rivierenbuurt,Amsterdam,52.35118454146601,4.9067735350709745,120.00,Entire home/apt,9,9,10,9,9
2241149,451201,De Pijp - Rivierenbuurt,Amsterdam,52.35048864401061,4.894355821302456,120.00,Entire home/apt,9,9,9,10,9
16846961,7433288,De Pijp - Rivierenbuurt,Amsterdam,52.34320046218452,4.909436551807415,99.00,Entire home/apt,10,10,10,10,10
6208379,1131691,De Pijp - Rivierenbuurt,Amsterdam,52.34933992181381,4.901842402253477,75.00,Entire home/apt,10,9,10,10,9
5969383,1251609,De Pijp - Rivierenbuurt,Amsterdam,52.34909322295696,4.88864081343837,123.00,Entire home/apt,10,9,10,10,10
7414191,1366080,De Pijp - Rivierenbuurt,Amsterdam,52.34155293268939,4.9025148553687785,110.00,Entire home/apt,9,9,9,10,9
7677374,1427500,De Pijp - Rivierenbuurt,Amsterdam,52.34913026176982,4.891691720582598,125.00,Entire home/apt,10,10,10,9,10
7863904,1468114,De Pijp - Rivierenbuurt,Amsterdam,52.33961725695035,4.895419059748511,175.00,Entire home/apt,10,10,10,10,10
5379757,2542835,De Pijp - Rivierenbuurt,Amsterdam,52.35173356788899,4.886924021790888,99.00,Entire home/apt,9,8,9,10,10
3071046,2518607,De Pijp - Rivierenbuurt,Amsterdam,52.34015794970556,4.903522813055092,95.00,Entire home/apt,9,10,10,10,9
14622888,2860252,De Pijp - Rivierenbuurt,Amsterdam,52.34611224141149,4.8913875998019725,190.00,Entire home/apt,10,10,10,10,10
2702769,2799111,De Pijp - Rivierenbuurt,Amsterdam,52.35047038660295,4.90344689658482,130.00,Entire home/apt,10,10,10,10,10
16330239,3226134,De Pijp - Rivierenbuurt,Amsterdam,52.35066931568136,4.895071827313426,122.00,Entire home/apt,9,10,10,9,10
18070926,3586614,De Pijp - Rivierenbuurt,Amsterdam,52.35149338234393,4.903925024249312,140.00,Entire home/apt,10,10,10,10,9
8128832,3753084,De Pijp - Rivierenbuurt,Amsterdam,52.35198321508598,4.889863926200375,225.00,Entire home/apt,9,10,10,10,10
19936802,3862680,De Pijp - Rivierenbuurt,Amsterdam,52.34078371986624,4.903480990014004,110.00,Entire home/apt,9,9,10,9,10
23284289,4488094,De Pijp - Rivierenbuurt,Amsterdam,52.343662499241645,4.910328789892975,70.00,Entire home/apt,9,7,9,9,9
24886911,4840400,De Pijp - Rivierenbuurt,Amsterdam,52.34895038864613,4.892070231305977,200.00,Entire home/apt,0,0,0,0,0
32411251,6243193,De Pijp - Rivierenbuurt,Amsterdam,52.34655330494104,4.897277680594075,119.00,Entire home/apt,9,10,10,10,9
26005486,7002692,De Pijp - Rivierenbuurt,Amsterdam,52.350145436929694,4.904189158924252,165.00,Entire home/apt,10,10,10,10,10
9769555,7861877,De Pijp - Rivierenbuurt,Amsterdam,52.34217341688491,4.907497878451611,75.00,Entire home/apt,10,8,10,10,10
23276869,8004757,De Pijp - Rivierenbuurt,Amsterdam,52.35176317648745,4.896248045034076,80.00,Entire home/apt,10,10,10,10,10
13405827,8898187,De Pijp - Rivierenbuurt,Amsterdam,52.3534233520818,4.892827287961195,250.00,Entire home/apt,9,10,9,9,10
10057801,5996588,De Pijp - Rivierenbuurt,Amsterdam,52.355105385785066,4.90371598475268,130.00,Entire home/apt,9,9,10,10,10
12978317,2534067,De Pijp - Rivierenbuurt,Amsterdam,52.35450643876367,4.892140978591559,160.00,Entire home/apt,10,9,10,10,9
4907959,9306196,De Pijp - Rivierenbuurt,Amsterdam,52.343729080955775,4.903891829021742,300.00,Private room,0,0,0,0,0
9869818,1900643,De Pijp - Rivierenbuurt,Amsterdam,52.34885355684547,4.889496409114202,99.00,Entire home/apt,10,9,10,10,9
11794055,4259933,De Pijp - Rivierenbuurt,Amsterdam,52.357003295416185,4.894348948759352,140.00,Entire home/apt,10,10,10,10,10
42744680,8978539,De Pijp - Rivierenbuurt,Amsterdam,52.3401817360602,4.909829121347464,110.00,Entire home/apt,0,0,0,0,0
2807728,721020,De Pijp - Rivierenbuurt,Amsterdam,52.35131355276508,4.903126364236801,95.00,Entire home/apt,10,10,10,10,10
35887671,6848669,De Pijp - Rivierenbuurt,Amsterdam,52.341344736571344,4.908105414780344,156.00,Entire home/apt,10,10,10,10,10
3524814,3755677,De Pijp - Rivierenbuurt,Amsterdam,52.35113707321421,4.886892395462965,140.00,Entire home/apt,8,9,10,10,9
34626956,10223885,De Pijp - Rivierenbuurt,Amsterdam,52.3592555066397,4.888517691042905,155.00,Entire home/apt,0,10,0,10,0
6786456,1245504,De Pijp - Rivierenbuurt,Amsterdam,52.35328735865885,4.9013311626746425,245.00,Entire home/apt,9,10,10,10,9
8211862,1540431,De Pijp - Rivierenbuurt,Amsterdam,52.35639253164886,4.904317335509465,121.00,Entire home/apt,9,9,9,10,9
11283885,2211896,De Pijp - Rivierenbuurt,Amsterdam,52.35257548209526,4.903593761714644,62.00,Entire home/apt,9,8,10,10,8
4927986,917851,De Pijp - Rivierenbuurt,Amsterdam,52.34885457403279,4.898986243369608,99.00,Entire home/apt,10,10,10,10,10
7255679,1439848,De Pijp - Rivierenbuurt,Amsterdam,52.349914839384766,4.9008986711165505,149.00,Entire home/apt,8,9,10,10,9
4898287,3036565,De Pijp - Rivierenbuurt,Amsterdam,52.35678123657519,4.898922629603652,250.00,Entire home/apt,10,9,9,9,10
9302267,1780589,De Pijp - Rivierenbuurt,Amsterdam,52.35287905563094,4.901568733569867,99.00,Entire home/apt,9,8,9,10,8
6633446,9470026,De Pijp - Rivierenbuurt,Amsterdam,52.356236768946644,4.891408611936573,80.00,Entire home/apt,0,0,0,0,0
36600889,6980054,De Pijp - Rivierenbuurt,Amsterdam,52.3435480235655,4.89327222424405,135.00,Private room,10,10,10,10,10
4312792,833641,De Pijp - Rivierenbuurt,Amsterdam,52.3483392405984,4.904192555642474,89.00,Entire home/apt,10,10,10,9,10
